base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,29.691,0.16,0.84,0.0,0.0,0.16,0.84
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,15.996,0.02,0.04,0.0,0.94,0.94,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,17.509,0.0,0.06,0.08,0.86,0.86,0.14
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,23.878,0.0,0.1,0.0,0.9,0.08,0.92
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,28.83,0.0,0.0,0.06,0.94,0.94,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,30.621,0.0,0.12,0.04,0.84,0.84,0.16
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,35.507,0.0,0.02,0.04,0.94,0.06,0.94
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,31.546,0.08,0.06,0.04,0.82,0.18,0.82
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,34.055,0.52,0.46,0.02,0.0,0.52,0.48
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,33.846,0.06,0.48,0.06,0.4,0.48,0.52
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,23.334,0.06,0.0,0.0,0.94,0.02,0.98
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,37.493,0.1,0.18,0.04,0.68,0.22,0.78
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,31.334,0.5,0.38,0.08,0.04,0.62,0.38
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,36.064,0.0,0.22,0.14,0.64,0.68,0.32
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,25.552,0.0,0.04,0.0,0.96,0.04,0.96
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,17.301,0.02,0.0,0.0,0.98,0.02,0.98
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,25.343,0.0,0.06,0.02,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,20.062,0.0,0.26,0.04,0.7,0.58,0.42
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,34.385,0.14,0.14,0.02,0.7,0.7,0.3
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,16.714,0.06,0.02,0.0,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,30.87,0.06,0.02,0.12,0.8,0.82,0.18
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,25.944,0.04,0.12,0.06,0.78,0.34,0.66
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,29.103,0.0,0.06,0.0,0.94,0.98,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,23.72,0.02,0.04,0.0,0.94,0.94,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,20.805,0.8,0.2,0.0,0.0,0.22,0.78
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,23.543,0.02,0.08,0.02,0.88,0.88,0.12
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,33.385,0.0,0.04,0.0,0.96,0.04,0.96
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,25.788,0.16,0.22,0.06,0.56,0.32,0.68
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,23.525,0.0,0.0,0.0,1.0,0.0,1.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,38.106,0.44,0.52,0.02,0.02,0.46,0.54
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.1,32.23,0.54,0.14,0.28,0.04,0.38,0.62
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,49.254,0.0,0.1,0.2,0.7,0.12,0.88
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,49.755,0.02,0.0,0.02,0.96,0.04,0.96
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,50.572,0.02,0.92,0.0,0.06,0.92,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,40.556,0.4,0.58,0.0,0.02,0.4,0.6
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,23.678,0.18,0.36,0.0,0.46,0.54,0.46
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,45.915,0.0,0.08,0.06,0.86,0.14,0.86
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,40.348,0.38,0.5,0.02,0.1,0.9,0.1
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,43.466,0.38,0.58,0.0,0.04,0.72,0.28
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,48.725,0.16,0.72,0.04,0.08,0.92,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,39.369,0.04,0.04,0.0,0.92,0.08,0.92
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,32.754,0.0,0.06,0.02,0.92,0.08,0.92
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,53.28,0.0,0.16,0.04,0.8,0.06,0.94
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,45.611,0.74,0.26,0.0,0.0,0.78,0.22
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,30.721,0.02,0.16,0.02,0.8,0.2,0.8
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,31.948,0.52,0.48,0.0,0.0,0.76,0.24
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,34.205,0.04,0.66,0.28,0.02,0.94,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,50.865,0.02,0.18,0.0,0.8,0.18,0.82
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,43.146,0.02,0.0,0.0,0.98,0.9,0.1
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,40.926,0.1,0.28,0.1,0.52,0.46,0.54
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,37.19,0.0,0.14,0.08,0.78,0.22,0.78
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,46.623,0.0,0.4,0.0,0.6,0.74,0.26
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,29.54,0.22,0.76,0.02,0.0,0.22,0.78
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,37.078,0.12,0.16,0.0,0.72,0.26,0.74
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,32.967,0.0,0.06,0.02,0.92,0.98,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,35.414,0.02,0.14,0.0,0.84,0.84,0.16
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,45.958,0.02,0.02,0.02,0.94,0.06,0.94
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,53.28,0.18,0.52,0.22,0.08,0.46,0.54
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,31.099,0.18,0.34,0.02,0.46,0.48,0.52
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,30.652,0.04,0.1,0.0,0.86,0.14,0.86
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,49.401,0.26,0.42,0.2,0.12,0.58,0.42
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,27.601,0.46,0.52,0.0,0.02,0.82,0.18
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,47.648,0.0,0.86,0.14,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,40.315,0.06,0.34,0.02,0.58,0.42,0.58
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,50.866,0.0,0.76,0.1,0.14,0.84,0.16
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,54.264,0.46,0.5,0.0,0.04,0.8,0.2
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,36.1,0.56,0.22,0.0,0.22,0.66,0.34
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,47.735,0.0,0.0,0.06,0.94,0.06,0.94
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,34.23,0.36,0.64,0.0,0.0,0.36,0.64
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,44.559,0.84,0.16,0.0,0.0,0.84,0.16
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,32.024,0.06,0.04,0.02,0.88,0.12,0.88
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,44.456,0.76,0.18,0.04,0.02,0.92,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,53.529,0.04,0.84,0.12,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,56.935,0.38,0.62,0.0,0.0,0.38,0.62
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,40.946,0.02,0.02,0.04,0.92,0.24,0.76
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,43.352,0.34,0.62,0.0,0.04,0.38,0.62
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,34.913,0.6,0.34,0.06,0.0,0.9,0.1
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,54.22,0.02,0.02,0.0,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,32.594,0.0,0.42,0.12,0.46,0.1,0.9
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(1, 0), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,43.199,0.02,0.94,0.02,0.02,0.94,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,23.948,0.66,0.16,0.0,0.18,0.18,0.82
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,23.613,0.08,0.1,0.0,0.82,0.18,0.82
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,29.85,0.24,0.16,0.02,0.58,0.48,0.52
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,34.649,0.46,0.06,0.04,0.44,0.58,0.42
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,35.379,0.0,0.04,0.02,0.94,0.06,0.94
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,34.09,0.0,0.18,0.04,0.78,0.2,0.8
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,38.958,0.0,0.12,0.0,0.88,0.12,0.88
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,30.835,0.12,0.58,0.02,0.28,0.28,0.72
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,31.443,0.06,0.08,0.02,0.84,0.14,0.86
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,33.117,0.0,0.02,0.06,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,33.494,0.0,0.12,0.16,0.72,0.8,0.2
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,30.431,0.54,0.38,0.08,0.0,0.16,0.84
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,53.109,0.46,0.54,0.0,0.0,0.46,0.54
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,31.92,0.62,0.38,0.0,0.0,0.0,1.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,36.389,0.06,0.04,0.9,0.0,0.9,0.1
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,17.787,0.04,0.08,0.02,0.86,0.86,0.14
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,26.028,0.02,0.08,0.0,0.9,0.98,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,39.13,0.0,0.22,0.06,0.72,0.72,0.28
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,35.034,0.28,0.24,0.04,0.44,0.7,0.3
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,33.848,0.0,0.0,0.0,1.0,0.0,1.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,13.384,0.0,0.02,0.04,0.94,0.16,0.84
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,29.127,0.0,0.36,0.38,0.26,0.44,0.56
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,19.748,0.66,0.32,0.02,0.0,0.66,0.34
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,26.788,0.16,0.38,0.06,0.4,0.42,0.58
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,16.225,0.26,0.72,0.0,0.02,0.28,0.72
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,32.074,0.0,0.0,0.02,0.98,0.08,0.92
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,25.195,0.68,0.32,0.0,0.0,0.0,1.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,28.927,0.0,0.2,0.04,0.76,0.88,0.12
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,23.613,0.0,0.24,0.04,0.72,0.72,0.28
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.2,33.879,0.3,0.7,0.0,0.0,0.02,0.98
