base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,20.705,0.876,0.875,0.8,0.15,0.0,0.05,0.2,0.8
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,21.943,0.806,0.575,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,85.204,1.0,0.975,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,90.209,0.923,0.9,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.265,0.97,0.95,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,45.362,0.981,0.975,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.65,0.886,0.775,0.05,0.925,0.0,0.025,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.663,0.909,0.9,0.275,0.725,0.0,0.0,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.791,0.904,0.9,0.075,0.925,0.0,0.0,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.612,0.88,0.75,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.3,0.78,0.4,0.025,0.0,0.0,0.975,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,15.953,0.854,0.35,0.0,0.0,0.125,0.875,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,20.345,0.936,0.95,0.025,0.95,0.0,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,46.594,0.921,0.925,0.1,0.9,0.0,0.0,0.9,0.1
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,66.752,0.935,0.9,0.0,0.975,0.0,0.025,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,70.784,0.949,0.95,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,73.861,0.918,0.925,0.025,0.95,0.0,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,77.703,0.956,0.925,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,76.713,0.912,0.875,0.125,0.875,0.0,0.0,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,81.677,0.854,0.725,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,85.647,0.924,0.875,0.05,0.9,0.05,0.0,0.9,0.1
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,84.795,0.839,0.775,0.05,0.9,0.025,0.025,0.9,0.1
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.572,0.915,0.8,0.025,0.925,0.025,0.025,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.299,0.951,0.9,0.0,0.95,0.05,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,8.282,0.899,0.6,0.025,0.025,0.0,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.677,0.896,0.45,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,79.955,0.866,0.8,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,22.016,0.861,0.35,0.0,0.1,0.1,0.8,0.2,0.8
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,41.087,0.866,0.8,0.025,0.95,0.025,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.385,0.982,0.975,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,52.699,0.916,0.9,0.025,0.95,0.0,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,46.442,0.978,0.875,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,54.606,0.94,0.975,0.65,0.325,0.025,0.0,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.933,0.926,0.85,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,13.408,0.8,0.6,0.0,0.025,0.05,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,20.552,0.988,0.925,0.025,0.925,0.0,0.05,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,9.016,0.988,0.975,0.125,0.875,0.0,0.0,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,26.07,0.677,0.675,0.05,0.125,0.825,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,42.851,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,40.961,1.0,0.775,0.55,0.25,0.0,0.2,0.23,0.78
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,49.246,0.88,0.425,0.025,0.0,0.05,0.925,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,49.924,1.0,0.95,0.325,0.65,0.0,0.025,0.65,0.35
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,43.203,0.738,0.2,0.0,0.0,0.575,0.425,0.9,0.1
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,57.504,0.959,0.975,0.275,0.725,0.0,0.0,0.28,0.72
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,59.627,0.955,0.95,0.5,0.5,0.0,0.0,0.5,0.5
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,69.584,1.0,0.975,0.1,0.875,0.025,0.0,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,61.888,1.0,0.95,0.6,0.35,0.025,0.025,0.38,0.62
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,69.683,0.959,0.8,0.05,0.2,0.0,0.75,0.25,0.75
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,91.58,0.95,0.95,0.0,0.975,0.0,0.025,0.53,0.47
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,23.12,0.846,0.525,0.05,0.025,0.05,0.875,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,57.012,1.0,0.95,0.725,0.225,0.025,0.025,0.25,0.75
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,33.196,0.988,0.975,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,56.588,0.787,0.55,0.0,0.025,0.65,0.325,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,40.889,0.916,0.9,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,43.925,0.73,0.6,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,35.063,0.915,0.85,0.0,0.325,0.075,0.6,0.62,0.38
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,66.562,0.961,0.925,0.025,0.95,0.025,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,60.233,0.756,0.425,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,91.511,1.0,0.925,0.225,0.75,0.0,0.025,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.575,0.818,0.325,0.0,0.0,0.05,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.825,0.719,0.45,0.025,0.1,0.15,0.725,0.28,0.72
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,8.196,0.426,0.3,0.1,0.775,0.075,0.05,0.25,0.75
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,9.348,0.9,0.375,0.025,0.0,0.0,0.975,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.944,0.761,0.55,0.0,0.025,0.2,0.775,0.78,0.23
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,11.549,0.819,0.75,0.0,0.3,0.175,0.525,0.53,0.47
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,19.111,0.539,0.65,0.3,0.5,0.1,0.1,0.7,0.3
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,20.116,0.863,0.525,0.0,0.05,0.0,0.95,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,20.152,0.324,0.45,0.475,0.475,0.05,0.0,0.4,0.6
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,18.552,0.827,0.525,0.05,0.15,0.275,0.525,0.72,0.28
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,32.793,0.511,0.6,0.05,0.925,0.025,0.0,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,35.98,0.39,0.375,0.1,0.825,0.025,0.05,0.85,0.15
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,39.508,0.725,0.9,0.175,0.65,0.0,0.175,0.82,0.17
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,48.506,0.49,0.65,0.025,0.95,0.025,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,60.674,0.495,0.675,0.05,0.825,0.05,0.075,0.82,0.17
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.844,0.922,0.4,0.1,0.0,0.0,0.9,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,14.148,0.721,0.625,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.499,0.835,0.525,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,24.702,0.515,0.625,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.778,0.771,0.375,0.0,0.175,0.025,0.8,0.8,0.2
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.626,0.7,0.45,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,38.33,0.514,0.75,0.15,0.85,0.0,0.0,0.85,0.15
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,43.207,0.45,0.575,0.15,0.725,0.05,0.075,0.72,0.28
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,32.557,0.854,0.75,0.0,0.075,0.0,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,60.481,0.467,0.525,0.375,0.575,0.05,0.0,0.57,0.42
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.633,0.802,0.475,0.0,0.0,0.05,0.95,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.564,0.844,0.15,0.025,0.1,0.0,0.875,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,14.995,0.795,0.6,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,29.807,0.909,0.9,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,33.644,0.941,0.925,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,29.265,0.698,0.425,0.0,0.0,0.1,0.9,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,48.317,0.944,0.95,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,53.266,0.976,1.0,0.0,0.95,0.0,0.05,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,71.059,0.809,0.725,0.175,0.775,0.025,0.025,0.23,0.78
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,75.347,0.857,0.825,0.05,0.925,0.0,0.025,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.259,0.957,0.975,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.523,0.904,0.95,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.445,0.964,0.9,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.624,0.873,0.9,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.676,0.926,0.925,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.754,0.865,0.7,0.0,0.05,0.075,0.875,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,59.179,0.939,0.85,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,85.002,0.865,0.95,0.0,1.0,0.0,0.0,0.0,1.0
