base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.735,0.04,0.94,0.0,0.02,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.458,0.28,0.72,0.0,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.621,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.434,0.06,0.94,0.0,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.505,0.0,0.94,0.02,0.04,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.869,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,74.636,0.0,0.0,0.96,0.04,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,77.288,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.566,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.021,0.0,0.04,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.673,0.0,0.98,0.02,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.41,0.02,0.98,0.0,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.586,0.02,0.94,0.02,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.94,0.04,0.0,0.94,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.406,0.04,0.96,0.0,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.027,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.323,0.0,0.94,0.04,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.456,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.074,0.0,0.02,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.132,0.02,0.0,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.062,0.08,0.0,0.92,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.289,0.16,0.8,0.04,0.0,0.2,0.8
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.971,0.12,0.88,0.0,0.0,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.886,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.818,0.06,0.94,0.0,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,58.164,0.02,0.04,0.94,0.0,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.691,0.22,0.78,0.0,0.0,0.78,0.22
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.89,0.0,0.02,0.98,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.54,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,50.52,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,67.185,0.04,0.9,0.06,0.0,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,65.1,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.391,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,88.216,0.02,0.0,0.98,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,75.42,0.0,0.98,0.0,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.492,0.0,0.0,0.98,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.582,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,57.214,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.38,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.252,0.0,0.96,0.02,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.068,0.32,0.0,0.68,0.0,0.32,0.68
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.079,0.04,0.92,0.02,0.02,0.08,0.92
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.269,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.504,0.14,0.02,0.82,0.02,0.18,0.82
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,77.975,0.16,0.82,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.292,0.06,0.92,0.0,0.02,0.08,0.92
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.166,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.816,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.207,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.207,0.08,0.0,0.92,0.0,0.08,0.92
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.558,0.24,0.0,0.76,0.0,0.24,0.76
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.884,0.04,0.96,0.0,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,61.601,0.04,0.96,0.0,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.056,0.04,0.02,0.94,0.0,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.904,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,30.441,0.12,0.0,0.88,0.0,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.453,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.758,0.02,0.96,0.0,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.071,0.0,0.96,0.0,0.04,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.16,0.0,0.98,0.0,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.015,0.2,0.78,0.0,0.02,0.22,0.78
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.47,0.1,0.88,0.0,0.02,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.342,0.14,0.0,0.86,0.0,0.14,0.86
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.466,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.263,0.18,0.8,0.0,0.02,0.2,0.8
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,90.921,0.0,0.98,0.0,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.48,0.12,0.02,0.86,0.0,0.14,0.86
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.297,0.12,0.02,0.86,0.0,0.14,0.86
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.606,0.22,0.78,0.0,0.0,0.22,0.78
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.071,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,80.535,0.06,0.02,0.9,0.02,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.71,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.082,0.04,0.04,0.92,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.396,0.0,0.98,0.0,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.453,0.0,0.96,0.0,0.04,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.751,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.841,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,87.611,0.06,0.02,0.9,0.02,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.404,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.165,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.882,0.04,0.0,0.96,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.029,0.02,0.04,0.94,0.0,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.507,0.02,0.92,0.04,0.02,0.08,0.92
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.015,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.06,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.252,0.0,0.98,0.02,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,80.011,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.109,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.726,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.955,0.0,0.02,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.758,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.865,0.02,0.98,0.0,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.87,0.0,0.0,0.98,0.02,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.255,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.885,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,61.988,0.02,0.0,0.98,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.687,0.0,0.02,0.96,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.065,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.373,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.523,0.12,0.78,0.08,0.02,0.22,0.78
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.174,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.315,0.06,0.92,0.02,0.0,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,93.129,0.08,0.0,0.9,0.02,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,43.409,0.06,0.92,0.0,0.02,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,71.132,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.979,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,79.195,0.02,0.0,0.98,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.859,0.0,0.0,0.98,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,92.825,0.02,0.0,0.98,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 1), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,78.636,0.06,0.92,0.02,0.0,0.08,0.92
